Office,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,year,,,,
"Broken Bow, NE",405,60454.34,103,15616.65,97,14812.17,,,,,,,,,,,,,1903,,,,
"Lincoln, NE",62,6334.05,20,2593.9,7,762.52,,,,,,,,,,,,,1903,,,,
"McCook, NE",161,22435.99,61,8916.05,8,1197.18,,,,,,,,,,,,,1903,,,,
"North Platte, NE",303,43353.57,72,10920.42,11,1338.53,,,,,,,,,,,,,1903,,,,
"O'Neill, NE",560,77595.17,97,13631.65,141,17023.23,,,,,34,3499.9,48,5968.55,125,18732.51,,,1903,,,,
"Sidney, NE",170,26253.71,34,5091.79,17,2207.54,,,,,,,,,,,,,1903,,,,
"Valentine, NE",766,116926.16,147,21311.27,181,26897.12,,,,,,,,,,,,,1903,,,,
"Carson City, NV",62,9347.14,3,480,6,823.02,,,,,,,,,,,,,1903,,,,
"Clayton, NM",919,144863.43,145,22341.07,48,6932.02,,,,,,,,,,,,,1903,,,,
"Las Cruces, NM",288,40831.15,82,10692.69,9,1237.76,,,,,,,,,,,,,1903,,,,
"Roswell, NM",1692,262413.58,65,8712.39,59,9167.59,,,,,,,,,,,,,1903,,,,
"Santa Fe, NM",459,68723.15,173,25887.06,8,1160,,,,,,,,,,,,,1903,,,,
"Bismarck, ND",6622,1029099.26,548,85222.34,204,29829.03,,,,,,,,,,,,,1903,,,,
"Devils Lake, ND",2553,334985.78,1548,239828.05,2274,340991.08,,,,,,,,,,,,,1903,,,,
"Fargo, ND",406,55006.5,351,53133.67,153,21086.56,,,,,,,,,,,,,1903,,,,
"Grand Forks, ND",224,26159.96,692,103133.91,316,40993.18,,,,,,,,,,,,,1903,,,,
"Minot, ND",7137,1099830.96,331,49130.14,2233,349891.24,,,,,,,,,,,,,1903,,,,
"Alva, OK",509,67192.73,492,74994.07,160,22413.45,,,,,,,,,,,,,1903,,,,
"El Reno, OK",1371,190591.03,739,116896.51,1064,160174.92,,,,,,,,,,,,,1903,,,,
"Guthrie, OK",72,7345.74,542,73810.05,49,5514.93,,,,,,,,,,,,,1903,,,,
"Kingfisher, OK",1630,221207.98,1311,204304.18,2,191.11,,,,,,,197,26572.99,,,,,1903,,,,
"Lawton, OK",1224,176601.8,4,640,1629,249849.7,,,,,,,,,,,,,1903,,,,
"Mangum, OK",1481,200317.78,533,84488.06,146,20325.16,,,,,,,98,12733.94,,,,,1903,,,,
"Oklahoma City, OK",90,7761.37,479,60453.63,3,108.31,,,,,,,43,4125.2,,,,,1903,,,,
"Woodward, OK",4391,663287.84,218,34174.53,208,30530.59,,,,,,,,,,,,,1903,,,,
"Burns, OR",260,39476.7,64,9405.88,25,3451.95,,,,,,,,,,,,,1903,,,,
"La Grande, OR",1436,219405.1,184,28121.18,221,33588.82,,,,,,,,,,,,,1903,,,,
"Lakeview, OR",416,64741.72,42,6424.48,24,3566.73,,,,,,,,,,,,,1903,,,,
"Oregon City, OR",731,108902.94,109,15110.28,186,28719.34,,,,,,,,,,,,,1903,,,,
"Roseburg, OR",1110,154976.9,177,23589.77,73,10469.7,,,,,,,,,,,,,1903,,,,
"The Dalles, OR",1604,244969.93,231,35785.45,268,40913.37,,,,,,,,,,,,,1903,,,,
"Aberdeen, SD",338,50386.04,184,28487.72,139,21188.62,,,,,,,,,,,,,1903,,,,
"Chamberlain, SD",1383,205946.94,29,4353.92,229,32182.14,,,,,475,66907.22,134,18987.02,133,20879.06,,,1903,,,,
"Huron, SD",403,58906.24,139,21543.97,254,39206.87,,,,,5,798.44,17,2505.74,5,800,,,1903,,,,
"Mitchell, SD",72,8218.03,182,25624.99,68,7208.93,,,,,,,,,,,,,1903,,,,
"Pierre, SD",995,156745.86,17,2481.59,85,13140.27,,,,,26,3568.32,19,2695.35,34,5146.71,,,1903,,,,
"Rapid City, SD",867,135154.45,153,23433.97,16,2552.55,,,,,20,2905.7,,,17,2680,,,1903,,,,
"Watertown, SD",247,23173.32,569,81525.08,67,7714.61,,,,,,,86,9504.95?,,,,,1903,,,,
"Salt Lake City, UT",124,19930.91,249,37126.42,1,160,,,,,,,,,,,,,1903,,,,
"North Yakima, WA",702,106170.39,48,7046.9,16,2068.4,,,,,,,,,,,,,1903,,,,
"Olympia, WA",86,10724.08,70,9465.04,46,6973.56,,,,,,,,,,,,,1903,,,,
"Seattle, WA",253,34121.55,108,14215.89,137,21090.06,,,,,,,,,,,,,1903,,,,
"Spokane, WA",962,133604.15,250,36988.64,213,31012.4,,,,,167,24396.7,13,1635.41,2,200,,,1903,,,,
"Vancouver, WA",632,91670.27,138,20196.39,52,7426.34,,,,,,,,,,,,,1903,,,,
"Walla Walla, WA",1218,182416.12,143,20492.57,273,40572.89,,,,,,,,,,,,,1903,,,,
"Waterville, WA",1326,197205.2,170,24861.09,176,26357.94,,,,,133,19663.15,5,598.1,1,160,,,1903,,,,
"Ashland, WI",391,47490.98,96,10462.99,15,1324.96,,,,,,,,,,,,,1903,,,,
"Eau Claire, WI",391,32972.05,305,32464.47,24,1439.07,,,,,,,,,,,,,1903,,,,
"Wausau, WI",347,24713.02,274,22434.13,75,5982.97,,,,,,,,,,,,,1903,,,,
"Buffalo, WY",403,58503.48,101,12257.84,34,5106.87,,,,,,,,,,,,,1903,,,,
"Cheyenne, WY",300,40904.02,124,13909.66,36,5240,,,,,,,,,,,,,1903,,,,
"Douglas, WY",290,44316.71,59,8087.74,37,5824.14,,,,,,,,,,,,,1903,,,,
"Evanston, WY",124,18765.46,64,9050.47,15,2388.21,,,,,,,,,,,,,1903,,,,
"Lander, WY",140,19192.15,63,8006.4,14,1983.23,,,,,,,,,,,,,1903,,,,
"Sundance, WY",533,83173.01,77,11604.73,18,2797.02,,,,,,,,,,,,,1903,,,,
Illinois (GLO),1,89.15,1,120,,,,,,,,,,,,,,,1903,,,,
Indiana (GLO,2,13.05,2,49.2,,,,,,,,,,,,,,,1903,,,,
Ohio (GLO),,,,,,,,,,,,,,,,,,,1903,,,,
"Huntsville, AL",359,35818.61,372,39826.72,22,1752.87,,,,,,,,,,,,,1904,,,,
"Montgomery, AL",647,57195.05,377,36644,112,11924.93,,,,,,,,,,,,,1904,,,,
"Juneau, AK",20,424.09,20,424.09,,,,,,,,,,,,,,,1904,,,,
"Prescott, AZ",70,9752.91,53,7990.92,3,357.35,,,,,,,,,,,,,1904,,,,
"Tucson, AZ",382,52279.97,77,10101.23,56,8462.67,,,,,,,,,,,,,1904,,,,
"Camden, AR",1179,126794.2,552,67334.13,93,10919.17,,,,,,,,,,,,,1904,,,,
"Dardanelle, AR",707,87087.28,151,16549.68,39,4835.74,,,,,,,,,,,,,1904,,,,
"Harrison, AR",1668,188024.94,536,66995.16,44,4796.74,,,,,,,,,,,,,1904,,,,
"Little Rock, AR",643,66038.01,334,35868.25,24,2312.6,,,,,,,,,,,,,1904,,,,
"Eureka, CA",158,22331.55,50,6933.5,17,2515.37,,,,,3,156.61,,,1,43.34,,,1904,,,,
"Independence, CA",28,4182.83,11,1630.37,2,320,,,,,,,,,,,,,1904,,,,
"Los Angeles, CA",315,46326.86,151,22144.6,10,1480,,,,,,,,,,,,,1904,,,,
"Marysville, CA",82,11677.88,38,5151.26,4,560,,,,,,,,,,,,,1904,,,,
"Redding, CA",182,26667.36,82,11554.67,9,1224.23,,,,,,,,,,,,,1904,,,,
"Sacramento, CA",143,19647.39,58,8589.17,17,2537.78,,,,,,,,,,,,,1904,,,,
"San Francisco, CA",517,75055.3,245,35676.06,37,4530.156,,,,,,,,,,,,,1904,,,,
"Stockton, CA",181,26607.77,62,9320.22,12,1458.79,,,,,,,,,,,,,1904,,,,
"Susanville, CA",78,12042.92,38,5459.89,8,1159.56,,,,,,,,,,,,,1904,,,,
"Visalia, CA",142,21621.17,41,6144.99,6,760,,,,,,,,,,,,,1904,,,,
"Akron, CO",186,28591.35,48,7477.48,7,1117.04,,,,,,,,,,,,,1904,,,,
"Del Norte, CO",76,11225.37,31,4488.14,11,1098.2,,,,,,,,,,,,,1904,,,,
"Denver, CO",579,86359.41,227,33280.37,29,4320,,,,,,,,,,,,,1904,,,,
"Durango, CO",103,14513.23,44,5578.1,18,2394,,,,,90,12046.5,12,1440,12,1442.64,,,1904,,,,
"Glenwood Springs, CO",286,43584.88,31,4876.64,18,2638.63,,,,,86,13047.22,1,160,4,640,,,1904,,,,
"Gunnison, CO",21,2996.92,6,837.59,1,80,,,,,,,,,,,,,1904,,,,
"Hugo, CO",140,22202.75,11,1679.84,,,,,,,,,,,,,,,1904,,,,
"Lamar, CO",143,21668.91,32,4307.47,11,1656.44,,,,,,,,,,,,,1904,,,,
"Leadville, CO",21,2800,17,2680,,,,,,,,,,,,,,,1904,,,,
"Montrose, CO",50,7272.12,24,3680,3,479.54,,,,,210,27546.93,,,1,160,,,1904,,,,
"Pueblo, CO",672,101328.83,225,31870.82,42,6041.39,,,,,,,,,,,,,1904,,,,
"Sterling, CO",141,21570.59,26,3679.6,13,1811.18,,,,,,,,,,,,,1904,,,,
"Gainesville, FL",1913,247451.72,464,53556.94,145,17914.89,,,,,,,,,,,,,1904,,,,
"Blackfoot, ID",476,63305.77,325,48085.64,28,3836.88,,,,,,,,,,,,,1904,,,,
"Boise, ID",854,120591.56,116,16273.27,64,8258.47,,,,,,,,,,,,,1904,,,,
"Coeur d'Alene, ID",495,6500.05,151,22160.93,82,11356.35,,,,,,,,,,,,,1904,,,,
"Hailey, ID",402,52494.16,65,9071.03,11,1240,,,,,,,,,,,,,1904,,,,
"Lewiston, ID",901,119383.44,464,64728.23,64,7676.2,,,,,,,,,,,,,1904,,,,
"Des Moines, IA",5,377.03,7,409.97,,,,,,,,,,,,,,,1904,,,,
"Colby, KS",227,31592.7,103,15083.41,16,1677.29,,,,,,,,,,,,,1904,,,,
"Dodge City, KS",837,129863.68,77,11606.08,27,4101.09,,,,,,,,,,,,,1904,,,,
"Topeka, KS",29,1892.59,22,1926.58,5,240?,,,,,,,,,,,,,1904,,,,
"Wakeeney, KS",585,89331.51,98,14565.97,22,2756.85,,,,,,,,,,,,,1904,,,,
"Natchitoches, LA",364,30062.44,169,17489.28,81,9702.66,,,,,,,,,,,,,1904,,,,
"New Orleans, LA",576,49497.43,359,35643.54,164,16736.98,,,,,,,,,,,,,1904,,,,
"Marquette, MI",353,34132.8,146,16024.82,71,7730.63,,,,,,,,,,,,,1904,,,,
"Cass Lake, MN",365,34912.11,230,26257.38,213,29849.79,,,,,314,41339.04,24,2884.77,14,2053.5,,,1904,,,,
"Crookston, MN",353,47457.54,355,50010.04,178,23866.9,,,,,1752,259982.75,180,26486.95,298,44915.65,,,1904,,,,
"Duluth, MN",1573,170721.29,537,38351.69,113,15978.32,,,,,166,25008.48,17,2441.37,3,423.25,,,1904,,,,
"St. Cloud, MN",385,29409.91,338,35297.17,75,5977.74,,,,,,,,,,,,,1904,,,,
"Jackson, MS",827,68517.19,796,78238.08,160,14365.6,,,,,,,,,,,,,1904,,,,
"Boonville, MO",262,22452.32,164,14983.88,,,,,,,,,,,,,,,1904,,,,
"Ironton, MO",247,19379.8,178,15993.91,3,163,,,,,,,,,,,,,1904,,,,
"Springfield, MO",550,53370.62,457,47749.26,,,,,,,,,,,,,,,1904,,,,
"Bozeman, MT",480,69848.29,238,36210.04,64,8440.81,,,,,,,,,,,,,1904,,,,
"Great Falls, MT",835,121225.45,348,49900.48,123,18648.7,,,,,,,,,,,,,1904,,,,
"Helena, MT",197,27999.39,94,13340.97,24,3717.9,,,,,,,,,,,,,1904,,,,
"Kalispell, MT",153,21157.52,62,8986.73,60,8704.75,,,,,,,,,,,,,1904,,,,
"Lewistown, MT",336,49095.36,101,13969.02,71,10727.98,,,,,,,,,,,,,1904,,,,
"Miles City, MT",335,51687.57,40,6168.19,7,1040,,,,,,,,,,,,,1904,,,,
"Missoula, MT",156,21868.8,91,13403.28,11,1638.59,,,,,,,,,,,,,1904,,,,
"Alliance, NE",846,170593.1,144,21971.98,57,8884.44,,,,,,,,,,,,,1904,,,,
"Broken Bow, NE",788,284769.87,94,14522.78,49,7321.24,,,,,,,,,,,,,1904,,,,
"Lincoln, NE",48,5117.43,27,2630.62,7,720.3,,,,,,,,,,,,,1904,,,,
"McCook, NE",284,67634.09,61,8693.08,9,1235.21,,,,,,,,,,,,,1904,,,,
"North Platte, NE",595,162803.7,115,17891.89,10,1081,,,,,,,,,,,,,1904,,,,
"O'Neill, NE",761,187850.15,118,16796.16,99,11485.76,,,,,17,1380.95,36,3566.77,60,8560.37,,,1904,,,,
"Sidney, NE",603,204126.5,58,8746.05,8,1200,,,,,,,,,,,,,1904,,,,
"Valentine, NE",784,226436.77,141,20970.21,91,14016.76,,,,,,,,,,,,,1904,,,,
"Carson City, NV",162,24589.13,2,316.61,5,798.7,,,,,,,,,,,,,1904,,,,
"Clayton, NM",713,112388.04,199,31449.76,37,5786.94,,,,,,,,,,,,,1904,,,,
"Las Cruces, NM",237,34663.19,69,9548.96,7,960,,,,,,,,,,,,,1904,,,,
"Roswell, NM",876,133276.02,58,7774.91,70,10528.05,,,,,,,,,,,,,1904,,,,
"Santa Fe, NM",389,58853.52,203,31076.47,17,2365.43,,,,,,,,,,,,,1904,,,,
"Bismarck, ND",4150,630343.67,818,125349.96,544,84526.2,,,,,,,,,,,,,1904,,,,
"Devils Lake, ND",1365,160925.32,1680,241402.73,1820,257342.84,,,,,,,,,,,,,1904,,,,
"Fargo, ND",234,30983.23,354,52390.34,131,17901.28,,,,,,,,,,,,,1904,,,,
"Grand Forks, ND",108,12089.29,560,84341.49,176,22884.13,,,,,,,,,,,,,1904,,,,
"Minot, ND",5150,788134.9,305,42757.86,2543,392639.15,,,,,,,,,,,,,1904,,,,
"Alva, OK",403,50957.37,541,83365.57,104,14445.95,,,,,,,,,,,,,1904,,,,
"El Reno, OK",460,61656.46,781,122424.61,1412,208065.48,,,,,,,,,,,,,1904,,,,
"Guthrie, OK",53,5086.44,444,59987.14,37,4386.36,,,,,,,,,,,,,1904,,,,
"Kingfisher, OK",998,134957.94,929,143920.59,169,20595.8,,,,,,,,,,,,,1904,,,,
"Lawton, OK",380,51457.15,,?,1653,249550.95,,,,,,,,,,,,,1904,,,,
"Mangum, OK",982,133756.39,992,156952.1,368,49057.17,,,,,,,,,,,,,1904,,,,
"Oklahoma City, OK",47,3502.82,106,11903.48,18,2075.88,,,,,,,,,,,,,1904,,,,
"Woodward, OK",6171,951785.29,309,48047.12,575,84365.1,,,,,,,,,,,,,1904,,,,
"Burns, OR",195,28382.15,50,7142.47,19,2885.59,,,,,,,,,,,,,1904,,,,
"La Grande, OR",593,88681.49,169,25458.31,122,18504.27,,,,,,,,,,,,,1904,,,,
"Lakeview, OR",149,22859.38,35,5449.57,49,7574.44,,,,,,,,,,,,,1904,,,,
"Oregon City, OR",487,67301.03,90,12603.03,25,3467.96,,,,,,,,,,,,,1904,,,,
"Roseburg, OR",768,109257.61,178,24326.95,86,12770.7,,,,,,,,,,,,,1904,,,,
"The Dalles, OR",848,126026.96,222,34657.27,114,16954.41,,,,,,,,,,,,,1904,,,,
"Aberdeen, SD",299,44182.56,200,30754.5,121,18072.82,,,,,,,,,,,,,1904,,,,
"Chamberlain, SD",1847,283203.16,28,4225.44,353,50925.35,,,,,411,55433.59,238,33942.79,95,14938.97,,,1904,,,,
"Huron, SD",258,36360.78,108,16239.17,265,39949.17,,,,,1,160,7,960.32,8,1277.66,,,1904,,,,
"Mitchell, SD",58,6657.76,144,20419.25,20,1911.42,,,,,,,,,,,,,1904,,,,
"Pierre, SD",1393,220237.47,19,3002.91,174,27343.09,,,,,30,4047.72,13,1687.21,22,3375.6,,,1904,,,,
"Rapid City, SD",691,108596.83,156,24077.87,19,2985.14,,,,,7,979.7,1,157.58,11,1741.23,,,1904,,,,
"Watertown, SD",136,12710.72,290,41103.01,113,10753.66,,,,,,,,,,,,,1904,,,,
"Salt Lake City, UT",89,134078.85,146,21540.71,3,292.56,,,,,,,,,,,,,1904,,,,
"North Yakima, WA",349,50634.08,44,6370.13,21,2993.46,,,,,,,,,,,,,1904,,,,
"Olympia, WA",87,11228.29,41,5833.6,26,3562.48,,,,,,,,,,,,,1904,,,,
"Seattle, WA",211,28739.27,44,5805.45,129,19001.39,,,,,,,,,,,,,1904,,,,
"Spokane, WA",724,100966.26,290,41777.33,161,22874.62,,,,,125,17050.26,20,2592.53,10,745.68,,,1904,,,,
"Vancouver, WA",379,54177.14,69,9837.64,27,3783.96,,,,,,,,,,,,,1904,,,,
"Walla Walla, WA",642,94780.75,172,25210.7,189,27597.19,,,,,,,,,,,,,1904,,,,
"Waterville, WA",950,138788.73,146,19893.55,193,29126.08,,,,,86,12324.73,11,1720,,,,,1904,,,,
"Ashland, WI",326,41105.68,83,9052.13,19,1583.7,,,,,,,,,,,,,1904,,,,
"Eau Claire, WI",297,24421.46,241,23807.95,38,2874.89,,,,,,,,,,,,,1904,,,,
"Wausau, WI",231,15832.09,219,20919.64,75,5248.21,,,,,,,,,,,,,1904,,,,
"Buffalo, WY",215,30403.47,84,10794.37,41,6028.56,,,,,,,,,,,,,1904,,,,
"Cheyenne, WY",259,36253.89,113,14218.09,23,3364.62,,,,,,,,,,,,,1904,,,,
"Douglas, WY",208,31724.78,77,11237.66,46,7052.08,,,,,,,,,,,,,1904,,,,
"Evanston, WY",109,15294.73,88,12658.87,8,1193.16,,,,,,,,,,,,,1904,,,,
"Lander, WY",192,27463.13,69,8818.36,8,1280,,,,,,,,,,,,,1904,,,,
"Sundance, WY",289,44292.72,105,15678.69,38,6069.95,,,,,,,,,,,,,1904,,,,
Illinois (GLO),,,,,1,40,,,,,,,,,,,,,1904,,,,
Indiana (GLO,,,,,,,,,,,,,,,,,,,1904,,,,
Ohio (GLO),,,,,,,,,,,,,,,,,,,1904,,,,
"Huntsville, AL",266,27016.78,248,26902.81,15,1283.54,,,,,,,,,,,,,1905,,,,
"Montgomery, AL",766,66788.09,426,39147.5,97,9645.08,,,,,,,,,,,,,1905,,,,
"Juneau, AK",9,580.05,9,580.05,,,,,,,,,,,,,,,1905,,,,
"Prescott, AZ",34,4745.98,25,3751.36,2,92.81,,,,,,,,,,,,,1905,,,,
"Tucson, AZ",259,36582.54,88,12248.25,25,3794.16,,,,,,,,,,,,,1905,,,,
"Camden, AR",999,106523.72,488,55637.22,77,8505.05,,,,,,,,,,,,,1905,,,,
"Dardanelle, AR",589,73608.33,143,16392.71,28,3564.02,,,,,,,,,,,,,1905,,,,
"Harrison, AR",1352,150525.13,678,83356.32,53,4981.49,,,,,,,,,,,,,1905,,,,
"Little Rock, AR",538,55289.78,337,36088.83,23,2220.87,,,,,,,,,,,,,1905,,,,
"Eureka, CA",124,18172.27,52,7387.63,12,1909.65,,,,,1,80,,,,,,,1905,,,,
"Independence, CA",45,6749.64,14,1880,5,666.6,,,,,,,,,,,,,1905,,,,
"Los Angeles, CA",270,38340.42,80,11612.2,9,1142.12,,,,,,,,,,,,,1905,,,,
"Marysville, CA",73,9528.98,35,4512.17,4,513.69,,,,,,,,,,,,,1905,,,,
"Redding, CA",209,30450.49,67,9026.13,4,365.15,,,,,,,,,,,,,1905,,,,
"Sacramento, CA",129,18500.41,47,6528.58,12,1700.05,,,,,,,,,,,,,1905,,,,
"San Francisco, CA",425,61695.84,171,25412.78,38,4854.91,,,,,,,,,,,,,1905,,,,
"Stockton, CA",277,39830.63,90,13212.13,15,1920.95,,,,,,,,,,,,,1905,,,,
"Susanville, CA",97,13833.19,58,8672.69,9,1360,,,,,,,,,,,,,1905,,,,
"Visalia, CA",172,25791.36,60,9133.66,5,797.75,,,,,,,,,,,,,1905,,,,
"Akron, CO",182,28376.84,49,7333.55,6,880,,,,,,,,,,,,,1905,,,,
"Del Norte, CO",121,18452.21,35,4947.64,3,360,,,,,,,,,,,,,1905,,,,
"Denver, CO",634,95059.97,173,26020.38,47,7054,,,,,,,,,,,,,1905,,,,
"Durango, CO",136,18961.76,51,7761.2,7,1000,,,,,65,7803.8,12,1520,24,2277.26,,,1905,,,,
"Glenwood Springs, CO",175,25694.21,61,8358.75,26,4020.89,,,,,76,10664.67,4,640,3,440,,,1905,,,,
"Gunnison, CO",17,2520.05,7,800,,,,,,,20,3170.6,,,1,114.36,,,1905,,,,
"Hugo, CO",365,57782.21,29,4437.83,1,160,,,,,,,,,,,,,1905,,,,
"Lamar, CO",95,14308.23,43,6577.62,6,837.22,,,,,,,,,,,,,1905,,,,
"Leadville, CO",16,2449.28,10,1434.9,,,,,,,,,,,,,,,1905,,,,
"Montrose, CO",50,7717.93,27,4240,5,795.77,,,,,290,35868.49,2,270.36,3,360,,,1905,,,,
"Pueblo, CO",567,84157.47,224,33152.81,49,7448.08,,,,,,,,,,,,,1905,,,,
"Sterling, CO",165,25546.68,38,5792.36,5,779.22,,,,,,,,,,,,,1905,,,,
"Gainesville, FL",1501,183494.63,436,50433.07,203,26580.64,,,,,,,,,,,,,1905,,,,
"Blackfoot, ID",699,92988.8,307,45055.36,23,3060.46,,,,,,,,,,,,,1905,,,,
"Boise, ID",979,126801.56,137,18989.75,60,7809.55,,,,,,,,,,,,,1905,,,,
"Coeur d'Alene, ID",267,33318.43,150,20855.55,74,10818.37,,,,,,,,,,,,,1905,,,,
"Hailey, ID",1291,103423.44,52,7245.25,5,489.06,,,,,,,,,,,,,1905,,,,
"Lewiston, ID",547,68831.8,488,69730.54,77,9728.83,,,,,,,,,,,,,1905,,,,
"Des Moines, IA",1,40,,,1,48.47,,,,,,,,,,,,,1905,,,,
"Colby, KS",428,62903.24,133,19238.45,12,1200,,,,,,,,,,,,,1905,,,,
"Dodge City, KS",936,146011.54,97,14976.55,31,4746.99,,,,,,,,,,,,,1905,,,,
"Topeka, KS",12,1108.36,22,2340.92,7,392.77,,,,,,,,,,,,,1905,,,,
"Wakeeney, KS",336,51867.61,60,8910.74,6,960,,,,,,,,,,,,,1905,,,,
"Natchitoches, LA",320,24935.23,207,22825.98,48,5104.77,,,,,,,,,,,,,1905,,,,
"New Orleans, LA",542,42084.3,410,42771.42,134,12751.59,,,,,,,,,,,,,1905,,,,
"Marquette, MI",314,28820.87,145,15662.28,61,5810.05,,,,,,,,,,,,,1905,,,,
"Cass Lake, MN",295,26772.11,287,35394.97,136,18012.27,,,,,324,39289.08,34,3991.4,39,5260.19,,,1905,,,,
"Crookston, MN",345,44427.33,379,54553.8,111,14066.74,,,,,1454,219733.37,121,17073.43,264,38549.17,,,1905,,,,
"Duluth, MN",1081,136623.21,223,23375.53,104,13861.07,,,,,41,5872.37,11,1606.26,1,160,,,1905,,,,
"St. Cloud, MN",314,20176.38,301,31123.74,51,4876.34,,,,,,,,,,,,,1905,,,,
"Jackson, MS",815,67859.74,546,49423.37,147,15622.95,,,,,,,,,,,,,1905,,,,
"Boonville, MO",232,19147.5,139,13063.41,,,,,,,,,,,,,,,1905,,,,
"Ironton, MO",251,19442.68,138,10938.4,,,,,,,,,,,,,,,1905,,,,
"Springfield, MO",463,44013.75,244,25277.21,,,,,,,,,,,,,,,1905,,,,
"Bozeman, MT",406,55184.14,238,35623.35,47,6787.55,,,,,,,,,,,,,1905,,,,
"Great Falls, MT",827,119137.5,395,57322.99,67,9634.78,,,,,,,,,,,,,1905,,,,
"Helena, MT",166,24140.2,122,17399.88,20,2982.12,,,,,,,,,,,,,1905,,,,
"Kalispell, MT",252,35288.97,92,12929.59,63,8759.53,,,,,,,,,,,,,1905,,,,
"Lewistown, MT",433,64747.3,112,16419.14,63,9765.32,,,,,,,,,,,,,1905,,,,
"Miles City, MT",188,27502.16,45,6822.19,12,1876.69,,,,,,,,,,,,,1905,,,,
"Missoula, MT",114,15930.77,80,11622.95,10,1479.77,,,,,,,,,,,,,1905,,,,
"Alliance, NE",3116,1412824.67,167,24940.23,18,2665.72,,,,,,,,,,,,,1905,,,,
"Broken Bow, NE",1526,793899.49,78,11296.98,23,2749.51,,,,,,,,,,,,,1905,,,,
"Lincoln, NE",198,55900.17,52,6737.42,11,636.19,,,,,,,,,,,,,1905,,,,
"McCook, NE",441,172512.41,30,4022.93,4,560,,,,,,,,,,,,,1905,,,,
"North Platte, NE",973,386144.64,130,19311.53,10,958.36,,,,,,,,,,,,,1905,,,,
"O'Neill, NE",1449,578266.55,163,23610.48,57,5286.56,,,,,9,881.08,21,2147.7,45,6324.94,,,1905,,,,
"Sidney, NE",545,209968.62,71,11167.86,9,1176.47,,,,,,,,,,,,,1905,,,,
"Valentine, NE",2479,1167954.8,148,22163.27,29,4347.67,,,,,,,,,,,,,1905,,,,
"Carson City, NV",110,12784.23,6,920,4,555.61,,,,,,,,,,,,,1905,,,,
"Clayton, NM",566,89311.68,253,40215.9,21,3117.32,,,,,,,,,,,,,1905,,,,
"Las Cruces, NM",215,32101.02,73,10035.09,6,960,,,,,,,,,,,,,1905,,,,
"Roswell, NM",707,107708.11,92,14396.41,121,18448.48,,,,,,,,,,,,,1905,,,,
"Santa Fe, NM",421,65281.93,252,39224.51,11,1636.26,,,,,,,,,,,,,1905,,,,
"Bismarck, ND",2548,381630.77,645,99419.07,375,56313.11,,,,,,,,,,,,,1905,,,,
"Devils Lake, ND",988,123955.54,1733,264425.18,902,121807.13,,,,,258,37539.04,,,,,,,1905,,,,
"Dickinson, ND",1259,197637.64,172,26593.86,9,1440,,,,,,,,,,,,,1905,,,,
"Fargo, ND",163,21617.48,363,54021.9,57,6997.17,,,,,,,,,,,,,1905,,,,
"Grand Forks, ND",42,4304.16,286,42120.95,81,10148.31,,,,,,,,,,,,,1905,,,,
"Minot, ND",5571,851078.9,706,108447.43,1985,304985.09,,,,,,,,,,,,,1905,,,,
"Alva, OK",334,40205.59,626,95702.99,99,12610.7,,,,,,,,,,,,,1905,,,,
"El Reno, OK",157,19170.31,480,72686.21,456,64396.32,,,,,131,177077.38,344,49108.98,,,,,1905,,,,
"Guthrie, OK",80,6647.93,712,94999.12,45,3867.51,,,,,,,,,,,,,1905,,,,
"Kingfisher, OK",653,87479.93,1345,207388.05,136,16087.08,,,,,,,,,,,,,1905,,,,
"Lawton, OK",211,26637.43,,,889,132342.47,,,,,,,,,,,,,1905,,,,
"Mangum, OK",705,95206.48,1147,180816.74,263,35656.67,,,,,,,,,,,,,1905,,,,
"Woodward, OK",3172,477491.2,471,73815.41,447,66220.57,,,,,,,,,,,,,1905,,,,
"Burns, OR",318,43236.65,76,11142.98,17,2417.86,,,,,,,,,,,,,1905,,,,
"La Grande, OR",820,123171.56,232,34832.94,57,8194.88,,,,,,,,,,,,,1905,,,,
"Lakeview, OR",213,32065.61,59,8148.09,60,93336.58,,,,,,,,,,,,,1905,,,,
"Oregon City, OR",259,34459.65,56,7499.87,13,1699.49,,,,,,,,,,,,,1905,,,,
"Roseburg, OR",239,32556.27,69,9088.91,14,2080,,,,,,,,,,,,,1905,,,,
"The Dalles, OR",952,140116.4,247,37859.92,99,15202.54,,,,,,,,,,,,,1905,,,,
"Aberdeen, SD",264,38946.2,261,40861.62,98,14023.36,,,,,,,,,,,,,1905,,,,
"Chamberlain, SD",1836,282780.6,29,4393.07,336,49999.07,,,,,2174,330983.44,185,26329.14,65,10102.86,,,1905,,,,
"Huron, SD",197,27977.28,152,23326.9,158,23768.52,,,,,2,320,1,153.69,7,1066.05,,,1905,,,,
"Mitchell, SD",40,3442.97,80,10648.12,51,5700,,,,,180,25103.25,,,,,,,1905,,,,
"Pierre, SD",855,135399.88,36,5574.96,136,21352.37,,,,,18,2759.32,3,400,26,4009.69,,,1905,,,,
"Rapid City, SD",849,131220.45,116,17298.25,30,4761.93,,,,,9,1215.6,3,472.7,22,3516.39,,,1905,,,,
"Watertown, SD",122,9823.19,305,43129.04,49,4148.87,,,,,,,,,,,,,1905,,,,
